City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
324,Bilma,NE,18.6853,12.9164,90.45,11,3,5.1,clear sky
325,Kampene,CD,-3.6,26.6667,67.93,97,97,2.01,light rain
326,Ilo,PE,-17.6394,-71.3375,61.66,77,0,9.22,clear sky
327,Kamaishi,JP,39.2667,141.8833,62.74,85,100,5.46,overcast clouds
328,Flinders,AU,-34.5833,150.8552,59.81,69,1,1.01,clear sky
329,Tooele,US,40.5308,-112.2983,77.25,40,1,3.44,clear sky
330,East London,ZA,-33.0153,27.9116,58.14,88,0,4.61,clear sky
331,Nogliki,RU,51.8333,143.1667,43.66,89,0,5.19,clear sky
332,Gull Lake,CA,50.1001,-108.4847,57.56,24,6,6.49,clear sky
333,Nivala,FI,63.9167,24.9667,46.69,78,100,7.36,overcast clouds
334,Abu Samrah,SY,35.3029,37.1841,66.56,43,0,8.08,clear sky
335,Obihiro,JP,42.9172,143.2044,44.38,90,0,3.67,clear sky
336,Ornskoldsvik,SE,63.2909,18.7153,47.35,100,90,3.44,overcast clouds
337,Andenes,NO,69.3143,16.1194,46.38,71,75,10.36,broken clouds
338,Raudeberg,NO,61.9875,5.1352,53.2,94,56,14.0,broken clouds
339,Grahamstown,ZA,-33.3042,26.5328,52.61,87,87,4.27,overcast clouds
340,Sicamous,CA,50.8331,-118.9856,66.18,39,100,3.0,overcast clouds
341,Sayat,TM,38.7839,63.8803,71.47,14,0,8.63,clear sky
342,Taltal,CL,-25.4,-70.4833,62.49,67,24,4.38,few clouds
343,Lata,PT,40.1629,-8.3327,66.06,80,100,3.38,overcast clouds
344,Urshelskiy,RU,55.6783,40.2169,44.83,90,95,6.26,light rain
345,Wilmington,US,34.2257,-77.9447,80.01,60,0,3.0,clear sky
